guid,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,year,now_cost,element_type
17,Alex,Oxlade-Chamberlain,0,1,12,221,5,32.8,35.6,34.0,0,31,10.2,0,0,0,0.0,2020,63.0,MID
208,Roberto,Firmino,6,6,106,2296,34,450.4,498.8,1174.0,10,451,212.2,8,0,1,3.0,2020,90.0,FWD
302,Virgil,van Dijk,1,0,15,370,11,4.8,82.4,66.0,1,73,15.3,1,0,1,6.2,2020,62.0,DEF
211,Sadio,Mané,7,9,127,2272,26,602.2,593.0,1228.0,8,357,242.6,8,0,3,4.8,2020,118.0,MID
1017,Alisson,Ramses Becker,0,0,98,2340,27,0.1,566.6,0.0,8,487,56.6,7,0,1,6.0,2020,59.0,GK
1015,Fabio Henrique,Tavares,0,2,55,1936,24,74.1,365.8,21.0,2,334,46.4,8,0,5,0.8,2020,54.0,MID
802,Mohamed,Salah,19,4,189,2522,36,631.6,874.2,1524.0,16,556,302.6,8,0,0,31.5,2020,125.0,MID
151,Andrew,Robertson,1,6,124,2754,37,872.5,584.0,311.0,13,660,177.0,9,0,2,13.5,2020,71.0,DEF
216,Divock,Origi,0,0,10,180,0,33.2,17.8,60.0,0,23,11.1,1,0,0,0.6,2020,51.0,FWD
652,Harry,Wilson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,51.0,MID
522,Trent,Alexander-Arnold,2,4,117,2399,35,875.4,600.0,399.0,19,569,187.3,7,0,1,15.9,2020,74.0,DEF
194,Joseph,Gomez,0,0,10,589,14,18.1,106.8,0.0,0,94,12.5,0,0,0,1.0,2020,52.0,DEF
1016,Naby,Keita,0,0,15,517,8,100.5,70.6,119.0,0,78,29.0,2,0,1,0.2,2020,52.0,MID
805,Curtis,Jones,1,1,43,1081,12,212.4,201.4,289.0,0,194,70.4,5,0,2,0.7,2020,44.0,MID
1178,Neco,Williams,0,0,10,246,1,47.8,42.0,34.0,0,48,12.2,1,0,1,4.3,2020,38.0,DEF
997,Harvey,Elliott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,MID
1075,Diogo,Jota,8,0,71,817,13,137.6,321.0,433.0,9,210,89.2,2,0,2,16.5,2020,70.0,MID
1407,Thiago,Alcántara do Nascimento,0,0,31,1235,14,289.2,215.4,112.0,0,209,61.8,4,0,4,0.9,2020,55.0,MID
1177,Caoimhin,Kelleher,0,0,10,180,1,0.0,57.8,0.0,0,41,5.8,1,0,0,0.1,2020,45.0,GK
1179,Nathaniel,Phillips,0,0,37,1005,8,67.1,234.8,77.0,0,201,37.9,4,0,2,2.9,2020,41.0,DEF
1408,Rhys,Williams,0,0,6,216,3,17.2,42.0,4.0,0,34,6.3,0,0,0,0.2,2020,40.0,DEF
1409,Leighton,Clarkson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1410,Jake,Cain,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1411,Ozan,Kabak,0,0,23,621,7,5.2,89.8,11.0,1,126,10.6,3,0,2,0.6,2020,50.0,DEF
385,Ben,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,DEF
1412,Liam,Hughes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,GK
1413,Jakub,Ojrzynski,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,GK
232,Fernando,Luiz Rosa,0,0,44,991,8,157.8,167.8,99.0,5,211,42.6,5,0,5,0.7,2020,54.0,DEF
540,Claudio,Bravo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,GK
238,Sergio,Agüero,1,0,17,370,3,59.3,53.6,154.0,0,57,26.1,3,0,0,1.4,2020,103.0,FWD
225,Nicolás,Otamendi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,2020,49.0,DEF
383,Kyle,Walker,1,1,82,1674,16,180.9,290.4,83.0,7,362,55.4,8,0,1,4.9,2020,61.0,DEF
235,Ilkay,Gündogan,12,3,143,1771,10,563.6,660.2,614.0,21,551,184.0,12,0,0,28.7,2020,59.0,MID
234,Kevin,De Bruyne,5,11,128,1905,17,1077.8,687.2,888.0,17,511,265.5,11,0,1,19.1,2020,120.0,MID
127,John,Stones,4,0,123,1710,8,77.2,471.4,186.0,11,493,73.4,13,0,0,21.4,2020,52.0,DEF
810,Benjamin,Mendy,2,0,48,766,9,55.4,130.8,82.0,5,173,26.6,4,0,2,1.5,2020,59.0,DEF
175,Riyad,Mahrez,9,6,132,1702,18,625.4,560.0,792.0,15,456,197.6,10,0,0,6.9,2020,81.0,MID
227,Raheem,Sterling,9,8,138,2174,18,502.4,591.6,1192.0,10,416,228.3,12,0,2,5.7,2020,113.0,MID
1183,João Pedro Cavaco,Cancelo,1,3,123,2036,13,628.4,485.4,353.0,16,534,146.8,13,0,4,17.9,2020,60.0,DEF
807,Ederson,Santana de Moraes,0,1,135,2790,22,10.0,459.2,0.0,3,581,47.0,17,0,3,9.8,2020,61.0,GK
35,Nathan,Aké,1,0,21,527,8,37.3,110.8,43.0,1,103,19.1,2,0,4,2.4,2020,54.0,DEF
813,Aymeric,Laporte,0,0,50,1118,8,53.1,189.8,47.0,4,236,28.9,6,0,1,2.2,2020,60.0,DEF
808,Bernardo Mota,Veiga de Carvalho e Silva,2,5,80,1807,11,392.7,343.6,450.0,6,354,118.9,11,0,4,1.0,2020,74.0,MID
624,Gabriel Fernando,de Jesus,8,4,99,1655,11,363.0,422.0,734.0,16,380,152.0,9,0,1,3.1,2020,92.0,FWD
237,Oleksandr,Zinchenko,0,0,58,1170,9,263.3,228.6,106.0,5,298,59.8,7,0,0,0.5,2020,55.0,DEF
811,Phil,Foden,6,8,109,1352,11,465.4,449.0,622.0,12,381,153.6,6,0,0,7.0,2020,60.0,MID
1188,Tommy,Doyle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,44.0,MID
1182,Rodrigo,Hernandez,1,1,72,2263,18,432.8,489.2,260.0,4,423,118.4,12,0,4,0.4,2020,53.0,MID
1414,Ferran,Torres,3,4,62,1017,9,178.7,189.4,431.0,0,147,79.8,6,0,1,0.8,2020,69.0,MID
1184,Eric,Garcia,0,0,4,215,6,22.8,40.2,1.0,0,39,6.3,0,0,0,0.2,2020,47.0,DEF
1415,Adrián,Bernabé,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1416,Zack,Steffen,0,0,2,90,1,0.0,9.6,0.0,0,8,1.0,0,0,0,0.1,2020,44.0,GK
1417,Liam,Delap,0,0,1,39,4,0.3,0.0,4.0,0,0,0.2,0,0,0,0.9,2020,43.0,FWD
1187,Cole,Palmer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,44.0,MID
1418,Rúben Santos,Gato Alves Dias,1,1,133,2483,15,77.9,569.2,187.0,12,596,83.7,16,0,3,24.7,2020,62.0,DEF
1419,James,Trafford,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,40.0,GK
1185,Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,39.0,GK
1420,Felix,Nmecha,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1421,Luke,Mbete,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,DEF
1186,Taylor,Harwood-Bellis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,DEF
1422,Claudio,Gomes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
242,Sergio,Romero,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,49.0,GK
255,Juan,Mata,0,3,20,336,3,122.9,66.4,67.0,0,79,25.6,1,0,0,0.1,2020,58.0,MID
241,David,de Gea,0,0,87,2115,29,0.0,415.8,0.0,4,389,41.5,9,0,0,3.5,2020,53.0,GK
243,Chris,Smalling,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,49.0,DEF
425,Odion,Ighalo,0,0,1,9,1,0.1,0.0,2.0,0,1,0.2,0,0,0,0.2,2020,61.0,FWD
247,Marcos,Rojo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,DEF
86,Nemanja,Matic,0,1,30,913,14,129.7,176.4,78.0,0,173,38.4,4,0,2,0.2,2020,47.0,MID
502,Paul,Pogba,3,4,77,1518,19,273.1,379.2,310.0,11,296,95.9,5,0,3,1.5,2020,76.0,MID
244,Phil,Jones,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,DEF
152,Harry,Maguire,2,2,116,2790,34,120.1,657.4,412.0,8,587,119.0,12,0,9,5.6,2020,55.0,DEF
1021,Frederico,Rodrigues de Paula Santos,1,0,59,2014,20,335.9,406.2,193.0,1,330,93.6,11,0,5,0.2,2020,53.0,MID
246,Luke,Shaw,1,5,111,2203,26,852.7,515.0,187.0,20,549,155.8,9,0,7,15.5,2020,53.0,DEF
1190,Bruno Miguel,Borges Fernandes,16,13,216,2644,29,1275.3,1162.2,1006.0,32,772,344.6,12,0,5,57.6,2020,116.0,MID
266,Anthony,Martial,4,7,75,1477,23,265.4,297.6,709.0,3,238,126.8,4,1,0,3.4,2020,86.0,FWD
262,Andreas,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,MID
1247,Dean,Henderson,0,0,29,675,5,0.0,155.4,0.0,1,131,15.5,3,0,2,1.6,2020,52.0,GK
270,Marcus,Rashford,10,9,150,2517,31,563.1,685.2,961.0,7,459,221.0,11,0,4,8.8,2020,95.0,MID
655,Axel,Tuanzebe,0,0,2,132,4,4.0,33.6,0.0,0,18,3.6,0,0,2,0.1,2020,41.0,DEF
816,Victor,Lindelöf,1,1,90,2135,23,85.5,426.2,54.0,3,439,56.7,9,0,0,1.4,2020,48.0,DEF
666,Scott,McTominay,4,2,80,1703,19,224.2,450.2,225.0,4,349,89.9,7,0,2,0.8,2020,49.0,MID
254,Eric,Bailly,0,0,27,638,11,6.0,135.4,22.0,6,144,16.4,3,0,2,0.3,2020,48.0,DEF
597,Daniel,James,3,0,35,742,6,107.7,149.8,269.0,1,121,52.5,3,0,3,0.2,2020,62.0,MID
252,Timothy,Fosu-Mensah,0,0,0,80,2,30.5,17.8,16.0,0,17,6.4,0,0,1,0.1,2020,43.0,DEF
611,Aaron,Wan-Bissaka,2,3,124,2610,29,376.1,646.6,149.0,8,610,117.0,12,0,2,16.9,2020,57.0,DEF
1020,José Diogo,Dalot Teixeira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,DEF
1024,Mason,Greenwood,3,2,67,1395,18,220.8,213.4,537.0,2,218,96.7,6,0,2,2.1,2020,70.0,MID
1023,Tahith,Chong,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,44.0,MID
1022,James,Garner,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,44.0,MID
1189,Brandon,Williams,0,0,2,7,0,0.3,0.4,0.0,0,6,0.1,0,0,0,0.5,2020,42.0,DEF
1423,Teden,Mengi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,2020,39.0,DEF
1424,Donny,van de Beek,1,0,19,321,9,43.3,76.0,65.0,0,72,18.5,0,0,1,1.3,2020,66.0,MID
1425,Alex Nicolao,Telles,0,2,22,509,8,167.8,122.0,30.0,3,118,31.9,1,0,0,0.5,2020,53.0,DEF
1426,Edinson,Cavani,7,3,72,1090,11,151.4,316.6,419.0,9,268,87.8,4,0,3,2.1,2020,78.0,FWD
1427,Facundo,Pellistri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,52.0,MID
573,Lee,Grant,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,40.0,GK
1428,Amad,Diallo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,54.0,MID
1429,Shola,Shoretire,0,0,1,1,0,0.8,0.2,0.0,0,3,0.1,0,0,0,0.0,2020,45.0,MID
1430,Nathan,Bishop,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,GK
689,Joseph,Willock,2,0,35,834,14,108.0,180.0,183.0,2,111,47.0,1,0,1,0.2,2020,47.0,MID
467,Andy,Carroll,1,1,28,374,8,36.9,62.6,187.0,3,73,27.6,1,0,1,0.3,2020,51.0,FWD
826,Jonjo,Shelvey,1,2,57,1986,35,440.4,370.8,249.0,2,306,106.0,4,0,5,0.2,2020,53.0,MID
825,Matt,Ritchie,0,0,17,724,11,239.5,104.2,60.0,0,90,40.4,1,0,1,0.0,2020,49.0,MID
362,Federico,Fernández,0,0,36,1471,27,69.4,375.8,16.0,4,270,46.0,3,0,2,0.5,2020,47.0,DEF
819,Ciaran,Clark,1,0,42,1654,30,29.6,365.2,103.0,2,257,50.0,3,0,3,0.2,2020,45.0,DEF
818,Karl,Darlow,0,0,80,2250,43,0.0,682.4,0.0,6,450,68.3,4,0,3,1.4,2020,49.0,GK
843,Martin,Dubravka,0,0,21,540,8,0.0,160.8,0.0,1,111,16.1,1,0,0,0.3,2020,48.0,GK
824,Florian,Lejeune,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,43.0,DEF
820,Jamaal,Lascelles,2,0,44,1625,32,38.1,345.2,161.0,3,229,54.7,2,0,4,1.4,2020,42.0,DEF
830,Dwight,Gayle,1,0,23,418,9,67.3,62.6,253.0,3,60,37.7,0,0,0,0.1,2020,59.0,FWD
829,Christian,Atsu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,52.0,MID
821,Paul,Dummett,0,0,15,624,9,47.4,109.6,0.0,0,87,15.7,1,0,2,0.0,2020,44.0,DEF
537,Javier,Manquillo,0,0,28,822,15,93.5,109.8,18.0,0,136,22.2,3,0,1,0.2,2020,42.0,DEF
1194,Emil,Krafth,0,1,27,944,21,85.7,157.8,67.0,0,153,31.0,3,0,3,0.1,2020,42.0,DEF
1025,Fabian,Schär,0,0,25,1221,21,8.7,216.4,99.0,1,153,32.4,2,0,4,0.1,2020,48.0,DEF
388,DeAndre,Yedlin,0,0,13,435,6,41.8,58.6,20.0,0,68,12.0,1,0,0,0.2,2020,43.0,DEF
840,Isaac,Hayden,0,0,40,1942,33,117.7,278.0,155.0,0,211,55.3,4,0,8,0.0,2020,46.0,MID
836,Rolando,Aarons,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,48.0,MID
1193,Allan,Saint-Maximin,3,4,65,1004,18,242.1,293.2,280.0,5,205,81.6,4,0,0,2.4,2020,51.0,MID
1031,Miguel,Almirón,4,2,81,1834,37,362.6,395.6,383.0,7,300,114.3,3,0,2,0.4,2020,56.0,MID
1191,Joelinton Cássio,Apolinário de Lira,2,2,55,1679,28,221.6,276.4,470.0,2,192,97.1,3,0,3,0.4,2020,57.0,FWD
1026,Yoshinori,Muto,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,48.0,FWD
1033,Kelland,Watts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,2020,39.0,DEF
1028,Sean,Longstaff,0,1,29,1018,19,119.4,107.0,115.0,1,128,34.0,1,0,2,0.1,2020,46.0,MID
559,Jeff,Hendrick,2,1,50,1406,24,99.0,204.4,95.0,3,170,39.6,3,1,1,1.2,2020,45.0,MID
1195,Matthew,Longstaff,0,0,10,376,8,35.6,32.6,2.0,0,47,7.0,1,0,0,0.0,2020,48.0,MID
1431,Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,GK
837,Jacob,Murphy,2,2,51,987,22,212.7,252.6,188.0,7,183,65.2,1,0,2,0.1,2020,49.0,MID
48,Callum,Wilson,10,6,117,1845,31,217.2,479.2,653.0,19,356,134.7,5,0,2,5.5,2020,65.0,FWD
535,Ryan,Fraser,0,4,39,922,18,395.0,142.8,165.0,0,154,70.1,4,1,0,0.2,2020,56.0,MID
1204,Jamal,Lewis,0,1,43,1827,37,224.5,271.6,47.0,3,258,54.1,3,0,4,1.3,2020,41.0,DEF
1432,Elliot,Anderson,0,0,1,3,0,0.3,0.0,2.0,0,3,0.2,0,0,0,0.0,2020,45.0,MID
1433,Daniel,Langley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,39.0,GK
665,Rhian,Brewster,0,0,28,896,14,125.3,50.0,188.0,0,67,36.0,1,0,0,5.4,2020,43.0,FWD
1237,Billy,Sharp,3,0,39,725,15,68.1,121.2,162.0,6,101,34.9,0,0,1,0.1,2020,55.0,FWD
1241,David,McGoldrick,6,1,73,1769,29,255.6,346.6,638.0,6,250,124.1,6,0,6,1.3,2020,52.0,FWD
1242,Chris,Basham,0,1,38,2126,44,166.5,433.2,141.0,2,307,74.1,0,0,3,0.5,2020,46.0,DEF
1240,John,Fleck,0,3,54,1943,39,407.0,265.6,136.0,1,270,81.0,2,0,3,0.1,2020,56.0,MID
1230,Enda,Stevens,0,0,31,2070,46,204.8,339.8,139.0,0,257,68.4,1,0,3,0.9,2020,50.0,DEF
1243,Simon,Moore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,GK
710,Oliver,Norwood,0,0,39,1584,35,345.8,298.6,35.0,0,248,68.1,2,0,4,0.1,2020,45.0,MID
1434,Wes,Foderingham,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,GK
1233,George,Baldock,0,2,45,2247,44,227.1,279.0,192.0,2,265,69.9,1,0,4,0.8,2020,49.0,DEF
1251,Jack,Robinson,0,1,13,605,10,11.6,87.8,35.0,0,70,13.4,0,0,2,0.1,2020,42.0,DEF
1234,John,Egan,0,1,34,1998,40,35.1,392.6,97.0,3,280,52.4,1,1,6,1.6,2020,47.0,DEF
1232,Jack,O'Connell,0,0,3,180,3,2.5,40.2,0.0,0,19,4.3,0,0,0,0.1,2020,47.0,DEF
1236,John,Lundstram,0,2,46,2008,40,345.8,242.0,202.0,2,239,78.5,3,1,8,1.3,2020,49.0,MID
1248,Ben,Osborn,1,0,35,1086,22,231.3,209.0,101.0,3,179,54.3,1,0,1,0.0,2020,47.0,MID
545,Oliver,McBurnie,1,2,44,1316,27,207.8,182.6,444.0,2,101,83.1,0,0,2,0.2,2020,56.0,FWD
52,Lys,Mousset,0,0,11,265,10,34.7,14.2,51.0,0,11,9.5,0,0,0,0.1,2020,58.0,FWD
1252,Sander,Berge,1,1,29,1015,19,168.9,175.8,126.0,1,148,47.0,0,0,4,0.1,2020,49.0,MID
882,Oliver,Burke,1,2,41,1111,17,162.6,98.4,344.0,0,99,59.6,1,0,2,1.9,2020,41.0,MID
1244,Luke,Freeman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,50.0,MID
676,Aaron,Ramsdale,0,0,84,2790,55,10.0,792.8,4.0,6,518,80.7,2,0,1,1.7,2020,46.0,GK
741,Ethan,Ampadu,0,0,42,2005,40,185.5,450.2,51.0,4,329,68.9,2,0,3,0.4,2020,43.0,DEF
1435,Jayden,Bogle,2,0,29,875,18,67.3,188.8,245.0,0,120,50.2,1,0,2,0.1,2020,43.0,DEF
1436,Max,Lowe,0,0,9,549,10,39.8,99.2,45.0,0,49,18.4,0,0,1,0.0,2020,42.0,DEF
126,Phil,Jagielka,0,0,4,517,12,1.9,70.4,2.0,0,50,7.5,0,1,1,0.5,2020,39.0,DEF
1249,Michael,Verrips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,2020,40.0,GK
1437,Kean,Bryan,1,0,19,744,15,45.1,162.2,49.0,0,107,25.7,1,0,1,0.4,2020,39.0,DEF
1438,Antwoine,Hackford,0,0,1,10,0,0.1,0.0,18.0,0,3,1.8,0,0,0,0.1,2020,44.0,FWD
1439,Kyron,Gordon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,DEF
1440,Iliman,Ndiaye,0,0,1,11,1,0.3,2.2,0.0,0,5,0.3,0,0,0,0.0,2020,45.0,MID
1441,Zak,Brunt,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1442,Frankie,Maguire,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,44.0,MID
12,Theo,Walcott,2,4,64,1407,25,221.0,218.2,317.0,2,148,75.2,5,0,0,0.3,2020,58.0,MID
1180,Takumi,Minamino,3,0,41,698,13,52.7,139.2,214.0,2,136,40.5,2,0,0,0.4,2020,60.0,MID
312,Shane,Long,0,0,12,201,6,6.4,9.8,19.0,0,21,3.4,1,0,0,0.4,2020,51.0,FWD
295,Ryan,Bertrand,0,2,78,2598,51,271.8,306.8,135.0,4,404,71.4,8,0,5,0.9,2020,50.0,DEF
100,Alex,McCarthy,0,0,82,2250,48,0.0,595.8,0.0,7,445,59.5,7,0,2,12.0,2020,44.0,GK
309,Oriol,Romeu Vidal,1,1,51,1732,24,226.6,344.6,98.0,4,259,66.9,6,0,6,1.5,2020,45.0,MID
303,Nathan,Redmond,2,2,53,1251,28,238.8,215.4,352.0,3,188,80.5,1,0,0,0.3,2020,64.0,MID
215,Danny,Ings,9,4,108,1856,35,267.0,526.6,768.0,17,377,155.1,6,0,1,6.8,2020,84.0,FWD
503,Jack,Stephens,0,0,33,1087,32,57.3,251.2,51.0,6,223,36.1,4,0,2,0.2,2020,46.0,DEF
1035,Stuart,Armstrong,4,5,95,2147,44,411.1,469.4,378.0,4,363,125.8,8,0,3,0.4,2020,55.0,MID
1037,Jannik,Vestergaard,3,1,81,2025,35,84.6,570.8,276.0,4,429,93.1,6,0,2,3.1,2020,47.0,DEF
305,James,Ward-Prowse,7,5,127,2790,56,771.7,761.4,279.0,13,624,181.1,9,0,5,9.4,2020,59.0,MID
667,Angus,Gunn,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,GK
550,Sofiane,Boufal,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,54.0,MID
1443,Josh,Sims,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,43.0,MID
864,Kyle,Walker-Peters,0,2,81,2047,30,199.5,386.6,202.0,7,421,78.8,9,0,4,4.0,2020,47.0,DEF
844,Jan,Bednarek,1,1,90,2695,53,72.1,601.4,147.0,11,533,82.1,9,1,3,5.6,2020,48.0,DEF
1255,Che,Adams,7,6,110,2179,45,380.5,448.4,774.0,11,348,160.3,7,0,1,5.0,2020,58.0,FWD
1038,Yan,Valery,0,0,3,101,4,22.1,26.0,12.0,0,12,6.0,0,0,0,0.1,2020,47.0,DEF
1259,William,Smallbone,0,0,5,171,5,7.4,16.8,9.0,0,17,3.3,0,0,0,0.1,2020,43.0,MID
1261,Jake,Vokins,0,0,1,66,2,14.8,1.8,0.0,0,5,1.7,0,0,0,0.9,2020,39.0,DEF
847,Michael,Obafemi,0,0,1,13,0,0.1,0.4,0.0,0,2,0.1,0,0,0,0.7,2020,46.0,FWD
1256,Moussa,Djenepo,1,2,43,1105,23,79.2,160.8,169.0,0,127,40.7,3,0,4,0.1,2020,54.0,MID
1444,Mohammed,Salisu,0,0,7,361,10,13.8,61.4,9.0,0,45,8.6,0,0,0,0.1,2020,43.0,DEF
293,Fraser,Forster,0,0,20,540,8,0.0,112.2,0.0,0,102,11.2,2,0,0,7.2,2020,40.0,GK
1260,Nathan,Tella,0,1,16,444,7,8.8,12.6,92.0,0,28,11.1,1,0,2,0.3,2020,43.0,MID
1445,Ibrahima,Diallo,0,0,25,825,15,104.2,105.8,40.0,0,113,24.9,3,0,2,0.0,2020,45.0,MID
1258,Daniel,N'Lundulu,0,0,12,101,1,12.2,3.2,16.0,0,29,3.1,0,0,0,0.2,2020,45.0,FWD
1040,Kayne,Ramsay,0,0,-3,90,9,0.0,13.2,0.0,0,5,1.3,0,0,1,0.1,2020,40.0,DEF
1446,Kgaogelo,Chauke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,44.0,MID
622,Harry,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,40.0,GK
1263,Will,Ferry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
1447,Allan,Tchaptchet,0,0,0,12,3,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,2020,40.0,DEF
1448,Caleb,Watts,0,0,2,36,0,4.4,5.4,0.0,0,6,0.9,0,0,1,0.0,2020,45.0,MID
1262,Alexandre,Jankewitz,0,0,-1,2,9,0.3,4.4,0.0,0,-4,0.5,0,1,0,0.0,2020,45.0,MID
1449,Ryan,Finnigan,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,2020,45.0,MID
379,Hugo,Lloris,0,0,123,2790,35,0.0,672.6,0.0,11,567,67.2,10,0,0,6.8,2020,56.0,GK
382,Danny,Rose,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,47.0,DEF
571,Moussa,Sissoko,0,0,41,1485,20,91.8,173.4,69.0,2,198,33.4,5,0,3,0.4,2020,47.0,MID
381,Toby,Alderweireld,1,0,70,1610,15,71.1,427.0,94.0,4,348,59.4,8,0,2,1.8,2020,54.0,DEF
392,Erik,Lamela,1,1,24,628,16,129.5,109.8,211.0,0,91,44.6,1,1,4,0.1,2020,57.0,MID
402,Harry,Kane,19,13,206,2543,30,522.7,1115.6,1282.0,35,739,291.7,10,0,1,49.8,2020,117.0,FWD
867,Serge,Aurier,2,1,62,1245,16,201.5,303.6,173.0,2,278,67.8,5,0,0,1.4,2020,52.0,DEF
401,Heung-Min,Son,14,9,187,2489,26,781.3,857.8,823.0,22,625,246.6,11,0,0,44.6,2020,94.0,MID
389,Eric,Dier,0,0,60,1980,26,56.6,477.0,89.0,1,353,62.3,6,0,2,2.3,2020,46.0,DEF
870,Lucas,Rodrigues Moura da Silva,3,4,73,1236,16,204.9,305.2,273.0,5,217,78.1,4,0,0,2.3,2020,66.0,MID
294,Paulo,Gazzaniga,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,2020,43.0,GK
397,Bamidele,Alli,0,1,14,231,3,65.5,40.0,43.0,0,44,14.7,1,0,0,0.6,2020,74.0,MID
385,Ben,Davies,0,2,52,1340,16,136.8,232.8,65.0,1,253,43.4,4,0,1,0.7,2020,45.0,DEF
311,Pierre-Emile,Højbjerg,1,3,83,2790,35,243.6,585.6,103.0,3,462,93.3,10,0,6,1.0,2020,49.0,MID
512,Harry,Winks,0,0,13,635,12,54.1,87.6,16.0,0,83,15.6,1,0,4,0.1,2020,51.0,MID
865,Davinson,Sánchez,0,0,42,1396,20,9.9,301.8,112.0,3,240,42.5,4,0,1,0.9,2020,52.0,DEF
979,Ryan,Sessegnon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,2020,47.0,DEF
