947,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,450000,Sheffield United,"Apr 21, 2017"
1596,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,450000,Cardiff City,"Sep 24, 2015"
221,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,475000,Atlanta United FC,"Apr 8, 2020"
682,https://www.transfermarkt.com/jerome-sinclair/profil/spieler/236513,475000,VVV Venlo,"Apr 8, 2020"
714,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,475000,Heart of Midlothian FC,"Apr 8, 2020"
852,https://www.transfermarkt.com/julio-pleguezuelo/profil/spieler/251885,475000,Twente Enschede FC,"Apr 8, 2020"
45,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,500000,US Palermo,"Mar 28, 2017"
46,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,500000,US Palermo,"Jun 8, 2017"
57,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,500000,Leeds United,"Oct 24, 2010"
69,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,500000,Wigan Athletic,"Oct 24, 2017"
92,https://www.transfermarkt.com/alexandre-jankewitz/profil/spieler/507472,500000,Southampton FC B,"Mar 17, 2021"
156,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,500000,Sivasspor,"Jun 4, 2019"
199,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,500000,CD Chivas USA,"May 30, 2008"
236,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,500000,Neuch E2tel Xamax,"Oct 24, 2008"
299,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,500000,Manchester City U23,"Mar 18, 2021"
307,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653,500000,Barnsley FC,"Sep 1, 2016"
336,https://www.transfermarkt.com/cucho/profil/spieler/459463,500000,SD Huesca,"Aug 17, 2017"
398,https://www.transfermarkt.com/diego-cavalieri/profil/spieler/53231,500000,Botafogo de Futebol e Regatas,"Nov 27, 2019"
467,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,500000,KV Kortrijk,"Jun 3, 2018"
559,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,500000,Aalesunds FK,"Dec 29, 2011"
608,https://www.transfermarkt.com/goncalo-cardoso/profil/spieler/587106,500000,Boavista FC,"Nov 1, 2018"
646,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,500000,FC Midtjylland,"Aug 31, 2014"
647,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,500000,FC Midtjylland,"Feb 6, 2015"
653,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,500000,Stoke City,"Jan 2, 2018"
654,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,500000,Stoke City,"May 28, 2018"
664,https://www.transfermarkt.com/jan-mlakar/profil/spieler/309180,500000,Fiorentina Primavera,"Nov 25, 2015"
665,https://www.transfermarkt.com/jan-mlakar/profil/spieler/309180,500000,Fiorentina Primavera,"Jun 7, 2016"
667,https://www.transfermarkt.com/jan-mlakar/profil/spieler/309180,500000,Venezia FC,"Dec 21, 2017"
683,https://www.transfermarkt.com/jerome-sinclair/profil/spieler/236513,500000,CSKA Sofia,"Dec 21, 2020"
709,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,500000,Manchester United,"Jan 2, 2018"
751,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,500000,FC Midtjylland,"Sep 6, 2010"
780,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,500000,Ipswich Town,"Jan 8, 2009"
807,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321,500000,Brentford FC,"Jun 28, 2019"
818,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,500000,FC Z FCrich,"Feb 26, 2012"
858,https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240,500000,PSV Eindhoven,"Oct 9, 2012"
880,https://www.transfermarkt.com/kasey-palmer/profil/spieler/258216,500000,Huddersfield Town,"Sep 1, 2016"
918,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014,500000,FC Groningen,"Aug 12, 2010"
944,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,500000,Chesterfield FC,"Sep 4, 2011"
945,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,500000,Wigan Athletic,"Feb 24, 2015"
951,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,500000,Sheffield United,"Jun 28, 2019"
957,https://www.transfermarkt.com/lewis-gibson/profil/spieler/419325,500000,Reading FC,"Mar 10, 2021"
1032,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367,500000,Norwich City,"Feb 27, 2018"
1043,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,500000,Twente Enschede FC,"Jan 7, 2008"
1208,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,500000,SM Caen,"Jan 4, 2013"
1209,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,500000,SM Caen,"May 29, 2013"
1259,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,500000,Malm F6 FF,"May 19, 2007"
1290,https://www.transfermarkt.com/omar-elabdellaoui/profil/spieler/121404,500000,Manchester City U21,"Jul 18, 2012"
1349,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,500000,AC Milan,"Jun 8, 2017"
1365,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,500000,RCD Espanyol Barcelona,"Jul 1, 2015"
1385,https://www.transfermarkt.com/philip-billing/profil/spieler/320411,500000,Huddersfield Town,"Jun 28, 2017"
1431,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,500000,SS Lazio,"Jan 2, 2017"
1441,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,500000,Without Club,"Apr 9, 2021"
1571,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,500000,Huddersfield Town,"Mar 2, 2013"
1593,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,500000,Millwall FC,"Jul 12, 2013"
1594,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,500000,Millwall FC,"Jan 8, 2014"
1595,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,500000,Cardiff City,"Feb 24, 2015"
1597,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,500000,Fulham FC,"Sep 1, 2016"
1630,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,500000,Arsenal FC,"Jul 25, 2013"
1757,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,500000,Without Club,"Jan 6, 2018"
1799,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,500000,Crystal Palace,"Jan 15, 2014"
1805,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,500000,Cardiff City,"Jun 13, 2019"
1809,https://www.transfermarkt.com/sven-kums/profil/spieler/42735,500000,KV Kortrijk,"Oct 22, 2008"
1843,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,500000,Blackburn Rovers,"Jul 11, 2013"
1895,https://www.transfermarkt.com/tony-andreu/profil/spieler/87789,500000,Norwich City,"Jul 1, 2015"
1896,https://www.transfermarkt.com/tony-andreu/profil/spieler/87789,500000,Norwich City,"Feb 9, 2016"
1897,https://www.transfermarkt.com/tony-andreu/profil/spieler/87789,500000,Dundee United FC,"Sep 1, 2016"
1898,https://www.transfermarkt.com/tony-andreu/profil/spieler/87789,500000,Dundee United FC,"Nov 17, 2016"
330,https://www.transfermarkt.com/cristian-cuevas/profil/spieler/186863,550000,Huachipato FC,"Dec 7, 2019"
471,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,550000,Austria Vienna,"Apr 8, 2020"
666,https://www.transfermarkt.com/jan-mlakar/profil/spieler/309180,550000,Fiorentina Primavera,"Jun 26, 2017"
220,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,600000,Atlanta United FC,"Nov 30, 2019"
384,https://www.transfermarkt.com/diego-cavalieri/profil/spieler/53231,600000,Fluminense Football Club,"May 30, 2011"
430,https://www.transfermarkt.com/dusan-tadic/profil/spieler/36139,600000,FK Vojvodina Novi Sad,"Oct 8, 2007"
469,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,600000,NAC Breda,"Jun 12, 2019"
511,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809,600000,BSC Young Boys,"Sep 12, 2014"
622,https://www.transfermarkt.com/ismaila-sarr/profil/spieler/410225,600000,FC Metz,"Nov 1, 2016"
657,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,600000,AIK,"Aug 5, 2020"
681,https://www.transfermarkt.com/jerome-sinclair/profil/spieler/236513,600000,VVV Venlo,"Dec 18, 2019"
713,https://www.transfermarkt.com/joel-pereira/profil/spieler/192611,600000,Heart of Midlothian FC,"Feb 5, 2020"
850,https://www.transfermarkt.com/julio-pleguezuelo/profil/spieler/251885,600000,Twente Enschede FC,"Sep 19, 2019"
851,https://www.transfermarkt.com/julio-pleguezuelo/profil/spieler/251885,600000,Twente Enschede FC,"Dec 18, 2019"
919,https://www.transfermarkt.com/leandro-bacuna/profil/spieler/126014,600000,FC Groningen,"Jun 17, 2011"
1079,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,600000,Blackburn Rovers,"Feb 23, 2009"
1210,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,600000,SM Caen,"Jan 13, 2014"
1211,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,600000,Udinese Calcio,"Jan 7, 2015"
1433,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,600000,Atlas Guadalajara,"Apr 10, 2018"
1439,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,600000,Middlesbrough FC,"Apr 8, 2020"
1440,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,600000,ADO Den Haag,"Oct 14, 2020"
1538,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,600000,UD Las Palmas,"Nov 23, 2009"
1657,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,600000,Sint Truidense VV,"Jul 8, 2009"
1717,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,600000,N EEmes Olympique,"Feb 4, 2016"
2020,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,600000,Without Club,"Apr 8, 2020"
155,https://www.transfermarkt.com/arouna-kone/profil/spieler/8552,650000,Sivasspor,"Jan 4, 2019"
757,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,650000,FC Midtjylland,"Jun 17, 2013"
1257,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,650000,Degerfors IF,"Dec 20, 2005"
265,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,700000,G F6ztepe,"Dec 23, 2020"
468,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,700000,NAC Breda,"Dec 28, 2018"
470,https://www.transfermarkt.com/erik-palmer-brown/profil/spieler/282199,700000,Austria Vienna,"Dec 16, 2019"
561,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,700000,Aalesunds FK,"Dec 29, 2012"
582,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,700000,Sheffield Wednesday,"Jun 4, 2006"
853,https://www.transfermarkt.com/julio-pleguezuelo/profil/spieler/251885,700000,Twente Enschede FC,"Oct 14, 2020"
942,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,700000,Sheffield Wednesday,"Jan 17, 2007"
943,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,700000,Sheffield Wednesday,"Jan 6, 2009"
1399,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287,700000,Olympique Lyon,"Jan 7, 2013"
1430,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,700000,SS Lazio,"Jul 15, 2016"
1570,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,700000,Huddersfield Town,"Aug 25, 2010"
1792,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,725000,Blackburn Rovers,"Apr 8, 2020"
56,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,750000,Ipswich Town,"Jan 8, 2009"
59,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,750000,Hull City,"Mar 2, 2013"
67,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,750000,Wigan Athletic,"Feb 27, 2017"
68,https://www.transfermarkt.com/alex-bruce/profil/spieler/37957,750000,Hull City,"Jun 28, 2017"
349,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,750000,Ajax Amsterdam U19,"Jan 5, 2012"
350,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,750000,Ajax Amsterdam,"May 28, 2013"
382,https://www.transfermarkt.com/diego-cavalieri/profil/spieler/53231,750000,Fluminense Football Club,"Jan 5, 2011"
403,https://www.transfermarkt.com/djibril-sidibe/profil/spieler/161869,750000,ES Troyes AC,"Dec 25, 2011"
560,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Aalesunds FK,"Jul 1, 2012"
566,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Burnley FC,"Apr 20, 2016"
567,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Burnley FC,"Aug 1, 2016"
568,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Burnley FC,"Jun 28, 2017"
569,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Burnley FC,"Jan 2, 2018"
571,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,750000,Djurgardens IF,"Jan 16, 2019"
583,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,750000,Stoke City,"Feb 4, 2008"
648,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,750000,Stoke City,"Jul 1, 2015"
649,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,750000,Stoke City,"Feb 9, 2016"
652,https://www.transfermarkt.com/jakob-haugaard/profil/spieler/138335,750000,Stoke City,"Jun 28, 2017"
668,https://www.transfermarkt.com/jan-mlakar/profil/spieler/309180,750000,NK Maribor,"Aug 3, 2018"
752,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,750000,FC Midtjylland,"Nov 22, 2010"
758,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,750000,FC Midtjylland,"Feb 10, 2014"
759,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,750000,EA Guingamp,"Aug 3, 2014"
782,https://www.transfermarkt.com/jordan-rhodes/profil/spieler/48950,750000,Huddersfield Town,"Jan 12, 2011"
808,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321,750000,Brentford FC,"Oct 17, 2019"
819,https://www.transfermarkt.com/josip-drmic/profil/spieler/140579,750000,FC Z FCrich,"Jun 2, 2012"
881,https://www.transfermarkt.com/kasey-palmer/profil/spieler/258216,750000,Huddersfield Town,"Feb 27, 2017"
893,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,750000,Ipswich Town,"Dec 17, 2004"
899,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,750000,Southampton FC,"Dec 22, 2010"
949,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,750000,Sheffield United,"Feb 27, 2018"
950,https://www.transfermarkt.com/leon-clarke/profil/spieler/36859,750000,Sheffield United,"Sep 24, 2018"
1081,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,750000,Blackburn Rovers,"Jan 24, 2010"
1422,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,750000,West Ham United,"Jun 22, 2012"
1423,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,750000,Birmingham City,"Mar 2, 2013"
1424,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,750000,West Ham United,"Jul 2, 2013"
1437,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,750000,Sheffield United,"Dec 10, 2019"
1438,https://www.transfermarkt.com/ravel-morrison/profil/spieler/128907,750000,Middlesbrough FC,"Feb 27, 2020"
1591,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,750000,AFC Bournemouth,"Jun 12, 2012"
1592,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,750000,Millwall FC,"Mar 2, 2013"
1598,https://www.transfermarkt.com/scott-malone/profil/spieler/101682,750000,Fulham FC,"Feb 27, 2017"
1802,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,750000,Cardiff City,"Sep 24, 2015"
1803,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,750000,Cardiff City,"Sep 1, 2016"
1804,https://www.transfermarkt.com/stuart-okeefe/profil/spieler/93626,750000,Cardiff City,"Aug 13, 2018"
1846,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,750000,Nottingham Forest,"Feb 24, 2015"
2019,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,750000,Celtic FC,"Jan 3, 2019"
44,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197,800000,US Palermo,"Jan 2, 2017"
219,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,800000,Atlanta United FC,"May 27, 2019"
237,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,800000,Neuch E2tel Xamax,"Mar 9, 2009"
264,https://www.transfermarkt.com/brown-ideye/profil/spieler/64308,800000,Aris Thessaloniki,"Apr 8, 2020"
570,https://www.transfermarkt.com/fredrik-ulvestad/profil/spieler/158022,800000,Djurgardens IF,"Jun 20, 2018"
607,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,800000,Fleetwood Town,"Apr 8, 2020"
756,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,800000,FC Midtjylland,"Jan 17, 2013"
894,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,800000,Sunderland AFC,"Feb 26, 2006"
898,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,800000,Southampton FC,"Oct 24, 2010"
1030,https://www.transfermarkt.com/marc-navarro/profil/spieler/335245,800000,Watford FC,"Mar 10, 2021"
1080,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,800000,Blackburn Rovers,"Jun 25, 2009"
1104,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,800000,Helsingborgs IF,"Dec 10, 2020"
1221,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,800000,FC Nantes,"Dec 19, 2019"
1223,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,800000,FC Nantes,"Apr 8, 2020"
1224,https://www.transfermarkt.com/molla-wague/profil/spieler/129893,800000,Amiens SC,"Nov 11, 2020"
1235,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,800000,RSC Charleroi,"Feb 13, 2014"
1236,https://www.transfermarkt.com/neeskens-kebano/profil/spieler/111422,800000,RSC Charleroi,"Jun 28, 2014"
1284,https://www.transfermarkt.com/ola-toivonen/profil/spieler/36500,800000,Malm F6 FF,"Dec 10, 2020"
1342,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,800000,West Ham United,"Apr 8, 2020"
1366,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,800000,RCD Espanyol Barcelona,"Nov 23, 2015"
1367,https://www.transfermarkt.com/pau-lopez/profil/spieler/286415,800000,RCD Espanyol Barcelona,"Feb 22, 2016"
1609,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,800000,FC Schalke 04,"Jan 13, 2013"
1718,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,800000,Montpellier HSC,"Jul 13, 2016"
1844,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,800000,Blackburn Rovers,"Sep 18, 2013"
1855,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,800000,Queens Park Rangers,"Apr 8, 2020"
1856,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,800000,Queens Park Rangers,"Oct 15, 2020"
1857,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,800000,Queens Park Rangers,"Mar 10, 2021"
1998,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,800000,Paris Saint Germain,"Oct 24, 2008"
1999,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,800000,West Bromwich Albion,"Jun 25, 2009"
